ROW_ID,ORDER_ID,ORDER_DATE,ORDER_DATE_ID,ORDER_MONTH,SHIP_DATE,CUSTOMER_ID,PRODUCT_ID,LOCATION_ID,SALES
5155,US-2016-124219,2016-07-08,20160708,Jul,2016-08-08,KW-16570,OFF-BI-10002215,2,28.40
5156,US-2016-124219,2016-07-08,20160708,Jul,2016-08-08,KW-16570,FUR-FU-10000305,2,212.94
5164,CA-2016-161627,2016-06-07,20160607,Jun,2016-11-07,SJ-20215,FUR-CH-10003968,168,170.35
5174,CA-2016-107741,2016-08-03,20160803,Aug,2016-10-03,FC-14335,OFF-AR-10002399,125,3.41
5177,CA-2017-148908,2017-05-11,20170511,May,2017-08-11,JH-15985,OFF-BI-10002082,152,53.25
5192,US-2018-141943,2018-05-05,20180505,May,2018-09-05,DK-12985,OFF-EN-10003448,154,23.16
5199,CA-2017-103982,2017-03-03,20170303,Mar,2017-08-03,AA-10315,OFF-SU-10000151,256,3930.07
5200,CA-2017-103982,2017-03-03,20170303,Mar,2017-08-03,AA-10315,OFF-FA-10001332,256,2.30
5201,CA-2017-103982,2017-03-03,20170303,Mar,2017-08-03,AA-10315,TEC-PH-10000895,256,431.98
5202,CA-2017-103982,2017-03-03,20170303,Mar,2017-08-03,AA-10315,TEC-AC-10002857,256,41.72
5220,CA-2018-145653,2018-01-09,20180109,Jan,2018-01-09,CA-12775,FUR-CH-10004875,24,498.26
5243,CA-2018-146367,2018-04-08,20180408,Apr,2018-08-08,HM-14860,OFF-BI-10002827,321,3.32
5245,CA-2017-156265,2017-02-08,20170208,Feb,2017-04-08,BF-11020,FUR-TA-10001691,183,136.46
5246,CA-2017-156265,2017-02-08,20170208,Feb,2017-04-08,BF-11020,TEC-PH-10001918,183,333.58
5247,CA-2017-156265,2017-02-08,20170208,Feb,2017-04-08,BF-11020,OFF-BI-10000285,183,12.54
5249,US-2018-110989,2018-03-11,20180311,Mar,2018-05-11,EJ-14155,TEC-AC-10002345,228,43.50
5254,US-2015-131982,2015-07-03,20150703,Jul,2015-11-03,NP-18685,OFF-BI-10004224,236,107.65
5255,CA-2016-125185,2016-05-03,20160503,May,2016-07-03,AH-10195,FUR-CH-10002647,361,99.37
5256,CA-2016-125185,2016-05-03,20160503,May,2016-07-03,AH-10195,FUR-FU-10003247,361,33.57
5258,US-2018-114034,2018-03-01,20180301,Mar,2018-08-01,DL-13315,OFF-PA-10004735,167,38.88
5259,US-2018-115595,2018-09-10,20180910,Sep,2018-11-10,XP-21865,OFF-PA-10001745,183,35.20
5261,CA-2015-105165,2015-07-09,20150709,Jul,2015-10-09,SZ-20035,TEC-PH-10000675,336,196.78
5262,CA-2015-105165,2015-07-09,20150709,Jul,2015-10-09,SZ-20035,OFF-BI-10000050,336,2.92
5263,CA-2015-105165,2015-07-09,20150709,Jul,2015-10-09,SZ-20035,FUR-TA-10004154,336,200.79
5264,CA-2015-105165,2015-07-09,20150709,Jul,2015-10-09,SZ-20035,TEC-AC-10002718,336,46.69
5265,CA-2015-105165,2015-07-09,20150709,Jul,2015-10-09,SZ-20035,OFF-AR-10003179,336,21.86
5270,CA-2018-144484,2018-11-09,20181109,Nov,2018-11-09,CB-12025,FUR-FU-10000260,153,32.36
5271,CA-2018-144484,2018-11-09,20181109,Nov,2018-11-09,CB-12025,OFF-AP-10004487,153,406.60
5275,CA-2016-162887,2016-07-11,20160711,Jul,2016-09-11,SV-20785,FUR-CH-10000595,,715.20
5280,US-2018-104094,2018-07-09,20180709,Jul,2018-11-09,AG-10675,TEC-AC-10002134,225,13.48
5281,CA-2018-152709,2018-07-10,20180710,Jul,2018-12-10,DB-13210,OFF-ST-10001837,19,85.52
5282,CA-2016-105158,2016-05-09,20160509,May,2016-10-09,SP-20860,FUR-FU-10001706,5,6.16
5283,CA-2016-105158,2016-05-09,20160509,May,2016-10-09,SP-20860,OFF-PA-10001970,5,36.84
5286,CA-2018-105991,2018-05-05,20180505,May,2018-06-05,LH-17020,OFF-EN-10002600,132,21.24
5287,CA-2018-105991,2018-05-05,20180505,May,2018-06-05,LH-17020,OFF-BI-10003274,132,9.55
5288,CA-2018-105991,2018-05-05,20180505,May,2018-06-05,LH-17020,FUR-BO-10004467,132,89.99
5296,CA-2018-142174,2018-04-03,20180403,Apr,2018-09-03,DP-13000,OFF-PA-10000806,337,89.57
5316,CA-2017-154060,2017-02-05,20170205,Feb,2017-08-05,DL-12865,FUR-CH-10002304,434,187.06
5317,US-2018-162558,2018-02-10,20180210,Feb,2018-05-10,Dp-13240,FUR-FU-10002364,341,11.81
5318,US-2018-162558,2018-02-10,20180210,Feb,2018-05-10,Dp-13240,FUR-FU-10004864,341,9.66
5319,US-2018-162558,2018-02-10,20180210,Feb,2018-05-10,Dp-13240,OFF-PA-10003172,341,20.74
5320,US-2018-162558,2018-02-10,20180210,Feb,2018-05-10,Dp-13240,OFF-BI-10000977,341,27.36
5321,US-2018-162558,2018-02-10,20180210,Feb,2018-05-10,Dp-13240,FUR-TA-10000198,341,2314.12
5322,US-2018-162558,2018-02-10,20180210,Feb,2018-05-10,Dp-13240,OFF-BI-10003984,341,34.24
5323,US-2018-162558,2018-02-10,20180210,Feb,2018-05-10,Dp-13240,FUR-FU-10003691,341,19.76
5325,CA-2016-119508,2016-04-12,20160412,Apr,2016-09-12,TZ-21580,OFF-AR-10003723,189,16.90
5326,CA-2016-119508,2016-04-12,20160412,Apr,2016-09-12,TZ-21580,FUR-FU-10004270,189,25.08
5328,CA-2015-130813,2015-06-01,20150601,Jun,2015-08-01,LS-17230,OFF-PA-10002005,194,19.44
5329,CA-2016-120320,2016-05-03,20160503,May,2016-09-03,MV-18190,TEC-PH-10000149,336,31.92
5331,CA-2017-123120,2017-04-09,20170409,Apr,2017-08-09,CV-12295,FUR-FU-10004748,400,63.94
5332,CA-2017-123120,2017-04-09,20170409,Apr,2017-08-09,CV-12295,OFF-BI-10001460,400,60.60
5333,CA-2017-123120,2017-04-09,20170409,Apr,2017-08-09,CV-12295,OFF-SU-10002503,400,22.72
5349,CA-2016-149811,2016-04-01,20160401,Apr,2016-10-01,CS-12250,OFF-BI-10003676,6,32.34
5350,CA-2016-149811,2016-04-01,20160401,Apr,2016-10-01,CS-12250,OFF-PA-10004082,6,39.90
5352,CA-2017-123932,2017-06-09,20170609,Jun,2017-12-09,YC-21895,OFF-PA-10004665,311,41.92
5353,CA-2017-123932,2017-06-09,20170609,Jun,2017-12-09,YC-21895,TEC-PH-10002447,311,329.58
5354,US-2017-101616,2017-03-09,20170309,Mar,2017-06-09,CY-12745,OFF-BI-10000014,41,87.28
5358,CA-2015-150490,2015-05-08,20150508,May,2015-11-08,SS-20590,TEC-AC-10004510,154,16.36
5359,CA-2015-150490,2015-05-08,20150508,May,2015-11-08,SS-20590,OFF-ST-10000321,154,15.78
5360,CA-2015-150490,2015-05-08,20150508,May,2015-11-08,SS-20590,OFF-AR-10004602,154,45.98
5362,CA-2018-100951,2018-09-06,20180906,Sep,2018-10-06,NC-18625,OFF-ST-10001496,311,720.76
5371,US-2018-136721,2018-08-04,20180804,Aug,2018-12-04,NH-18610,FUR-FU-10004665,20,273.96
5372,US-2018-136721,2018-08-04,20180804,Aug,2018-12-04,NH-18610,FUR-FU-10004188,20,306.90
5378,CA-2015-125542,2015-05-12,20150512,May,2015-07-12,NB-18655,OFF-EN-10000056,360,348.49
5379,CA-2015-125542,2015-05-12,20150512,May,2015-07-12,NB-18655,OFF-ST-10001469,360,172.74
5382,CA-2017-149195,2017-05-09,20170509,May,2017-07-09,DM-13525,OFF-PA-10001870,335,25.92
5383,CA-2017-149195,2017-05-09,20170509,May,2017-07-09,DM-13525,OFF-FA-10001843,335,15.81
5384,CA-2017-149195,2017-05-09,20170509,May,2017-07-09,DM-13525,OFF-PA-10002036,335,10.37
5391,CA-2018-163874,2018-10-11,20181011,Oct,2018-12-11,NC-18535,OFF-BI-10000088,228,26.35
5418,CA-2015-132542,2015-06-10,20150610,Jun,2015-08-10,AM-10360,OFF-BI-10004099,421,15.36
5424,CA-2018-103009,2018-03-11,20180311,Mar,2018-05-11,PJ-18835,OFF-PA-10001215,46,26.40
5426,CA-2017-153598,2017-03-12,20170312,Mar,2017-06-12,NM-18520,TEC-AC-10003870,185,1649.95
5427,CA-2017-153598,2017-03-12,20170312,Mar,2017-06-12,NM-18520,FUR-FU-10001085,185,111.90
5429,CA-2017-113096,2017-02-09,20170209,Feb,2017-04-09,SZ-20035,OFF-ST-10003455,154,46.53
5430,CA-2015-136861,2015-05-09,20150509,May,2015-07-09,PR-18880,FUR-FU-10001967,113,31.98
5437,CA-2015-103317,2015-05-07,20150507,May,2015-08-07,DM-13525,FUR-FU-10001591,114,19.52
5438,CA-2015-103317,2015-05-07,20150507,May,2015-08-07,DM-13525,OFF-BI-10001787,114,9.81
5439,CA-2015-103317,2015-05-07,20150507,May,2015-08-07,DM-13525,FUR-FU-10003192,114,213.22
5440,CA-2017-167115,2017-04-04,20170404,Apr,2017-09-04,EH-14185,OFF-BI-10004600,401,588.78
5459,CA-2018-116680,2018-04-09,20180409,Apr,2018-06-09,PK-19075,OFF-BI-10004022,154,13.34
5460,CA-2018-116680,2018-04-09,20180409,Apr,2018-06-09,PK-19075,FUR-TA-10001771,154,1478.27
5488,CA-2018-134495,2018-01-04,20180104,Jan,2018-04-04,BF-11020,TEC-PH-10004897,115,23.98
5489,CA-2018-134495,2018-01-04,20180104,Jan,2018-04-04,BF-11020,OFF-LA-10000262,115,6.26
5490,CA-2018-134495,2018-01-04,20180104,Jan,2018-04-04,BF-11020,OFF-AP-10002222,115,20.81
5491,CA-2018-134495,2018-01-04,20180104,Jan,2018-04-04,BF-11020,FUR-CH-10003774,115,218.35
5496,CA-2016-113523,2016-04-09,20160409,Apr,2016-08-09,SC-20440,OFF-BI-10001249,357,7.66
5503,CA-2018-127782,2018-02-11,20180211,Feb,2018-06-11,TH-21115,FUR-FU-10001847,357,3.31
5504,CA-2018-127782,2018-02-11,20180211,Feb,2018-06-11,TH-21115,OFF-AP-10001962,357,20.14
5505,CA-2018-127782,2018-02-11,20180211,Feb,2018-06-11,TH-21115,OFF-EN-10003845,357,8.86
5506,CA-2018-127782,2018-02-11,20180211,Feb,2018-06-11,TH-21115,TEC-PH-10001817,357,859.20
5507,US-2017-162026,2017-08-10,20170810,Aug,2017-08-10,JE-15745,OFF-PA-10000167,184,61.96
5509,CA-2016-168529,2016-08-10,20160810,Aug,2016-12-10,MB-17305,FUR-FU-10001588,154,145.90
5518,CA-2018-117667,2018-04-12,20180412,Apr,2018-09-12,MS-17980,FUR-CH-10004540,360,239.96
5519,CA-2018-117667,2018-04-12,20180412,Apr,2018-09-12,MS-17980,FUR-FU-10004093,360,54.77
5520,CA-2018-117667,2018-04-12,20180412,Apr,2018-09-12,MS-17980,OFF-AR-10000716,360,13.39
5521,CA-2018-117667,2018-04-12,20180412,Apr,2018-09-12,MS-17980,OFF-PA-10002709,360,23.92
5522,CA-2018-117667,2018-04-12,20180412,Apr,2018-09-12,MS-17980,TEC-AC-10000580,360,255.97
5523,CA-2017-110982,2017-05-06,20170506,May,2017-07-06,CK-12205,OFF-BI-10000829,145,21.55
5524,CA-2017-110982,2017-05-06,20170506,May,2017-07-06,CK-12205,OFF-AP-10004859,145,58.24
5525,CA-2017-147123,2017-10-12,20171012,Oct,2017-12-12,SJ-20125,OFF-PA-10000575,193,80.28
5528,CA-2016-142055,2016-08-05,20160805,Aug,2016-10-05,AB-10255,OFF-PA-10003465,399,37.94
5530,CA-2018-136609,2018-06-08,20180608,Jun,2018-11-08,TB-21355,OFF-PA-10004381,320,115.30
5531,CA-2018-160885,2018-02-12,20180212,Feb,2018-06-12,JK-16090,TEC-PH-10001795,421,2479.96
5532,US-2017-167472,2017-06-06,20170606,Jun,2017-07-06,CK-12595,TEC-AC-10001109,207,179.94
5533,US-2017-167472,2017-06-06,20170606,Jun,2017-07-06,CK-12595,TEC-AC-10003038,207,26.85
5534,US-2017-167472,2017-06-06,20170606,Jun,2017-07-06,CK-12595,TEC-AC-10003174,207,323.37
5535,US-2017-167472,2017-06-06,20170606,Jun,2017-07-06,CK-12595,OFF-PA-10000157,207,59.94
5536,US-2017-167472,2017-06-06,20170606,Jun,2017-07-06,CK-12595,OFF-BI-10001721,207,64.14
5537,US-2017-167472,2017-06-06,20170606,Jun,2017-07-06,CK-12595,OFF-BI-10000591,207,11.67
5538,US-2017-167472,2017-06-06,20170606,Jun,2017-07-06,CK-12595,OFF-PA-10001534,207,12.96
5547,CA-2018-151008,2018-07-09,20180709,Jul,2018-08-09,JM-16195,FUR-FU-10002396,253,25.16
5548,CA-2018-151008,2018-07-09,20180709,Jul,2018-08-09,JM-16195,TEC-PH-10002807,253,126.56
5556,CA-2018-116113,2018-02-10,20180210,Feb,2018-06-10,JW-15220,FUR-FU-10002963,215,10.16
5559,US-2016-114741,2016-06-12,20160612,Jun,2016-10-12,IL-15100,OFF-PA-10000048,404,6.48
5560,US-2016-114741,2016-06-12,20160612,Jun,2016-10-12,IL-15100,OFF-ST-10000078,404,1325.85
5561,US-2016-114741,2016-06-12,20160612,Jun,2016-10-12,IL-15100,OFF-LA-10004853,404,14.94
5572,CA-2015-151162,2015-05-12,20150512,May,2015-09-12,EA-14035,OFF-PA-10001033,378,98.38
5573,CA-2015-151162,2015-05-12,20150512,May,2015-09-12,EA-14035,OFF-BI-10003719,378,29.94
5574,CA-2015-151162,2015-05-12,20150512,May,2015-09-12,EA-14035,OFF-PA-10003036,378,17.47
5575,CA-2015-151162,2015-05-12,20150512,May,2015-09-12,EA-14035,TEC-PH-10001870,378,36.74
5576,CA-2015-151162,2015-05-12,20150512,May,2015-09-12,EA-14035,TEC-PH-10001809,378,179.94
5582,CA-2018-163818,2018-04-10,20180410,Apr,2018-08-10,PS-18970,FUR-FU-10000076,31,19.98
5590,CA-2017-115224,2017-08-12,20170812,Aug,2017-11-12,DB-13615,OFF-ST-10000615,153,34.05
5591,CA-2017-115224,2017-08-12,20170812,Aug,2017-11-12,DB-13615,OFF-ST-10003816,153,352.38
5600,CA-2015-108903,2015-03-10,20150310,Mar,2015-03-10,DO-13435,OFF-AR-10004010,378,55.98
5601,CA-2015-108903,2015-03-10,20150310,Mar,2015-03-10,DO-13435,OFF-EN-10004030,378,14.48
5602,CA-2015-108903,2015-03-10,20150310,Mar,2015-03-10,DO-13435,TEC-AC-10003023,378,142.49
5605,CA-2016-142475,2016-03-12,20160312,Mar,2016-07-12,BS-11380,OFF-BI-10003718,400,590.35
5609,CA-2016-168634,2016-06-12,20160612,Jun,2016-11-12,AF-10870,OFF-AP-10001626,152,7.78
5611,CA-2016-145828,2016-05-10,20160510,May,2016-07-10,MB-17305,TEC-AC-10002323,376,53.04
5614,CA-2017-147431,2017-02-02,20170202,Feb,2017-07-02,AB-10105,OFF-ST-10003994,400,117.96
5635,CA-2016-134943,2016-05-12,20160512,May,2016-06-12,SU-20665,OFF-BI-10000666,18,152.80
5636,CA-2018-123022,2018-03-09,20180309,Mar,2018-08-09,SC-20050,OFF-BI-10002225,170,82.56
5637,CA-2018-123022,2018-03-09,20180309,Mar,2018-08-09,SC-20050,TEC-AC-10000474,170,284.97
5642,CA-2018-106355,2018-02-04,20180204,Feb,2018-05-04,AT-10435,OFF-AR-10000246,124,11.12
5643,CA-2017-127985,2017-01-04,20170104,Jan,2017-05-04,DB-12910,FUR-FU-10003274,91,7.04
5647,CA-2016-104241,2016-04-01,20160401,Apr,2016-09-01,AG-10495,FUR-FU-10001473,242,192.22
5648,CA-2018-168179,2018-02-11,20180211,Feb,2018-07-11,JB-16000,OFF-PA-10001800,252,19.44
5653,CA-2018-109099,2018-06-10,20180610,Jun,2018-11-10,MM-18280,OFF-PA-10001033,399,40.99
5654,US-2015-134187,2015-04-11,20150411,Apr,2015-11-11,TH-21235,OFF-AR-10000940,193,2.94
5671,CA-2016-141012,2016-09-06,20160906,Sep,2016-11-06,TG-21640,FUR-FU-10003192,82,355.36
5672,CA-2016-141012,2016-09-06,20160906,Sep,2016-11-06,TG-21640,TEC-PH-10004522,82,140.38
5683,CA-2015-164315,2015-02-04,20150204,Feb,2015-08-04,RD-19585,OFF-PA-10004248,88,15.84
5684,CA-2015-164315,2015-02-04,20150204,Feb,2015-08-04,RD-19585,TEC-PH-10001128,88,1049.93
5685,CA-2015-164315,2015-02-04,20150204,Feb,2015-08-04,RD-19585,OFF-AP-10003842,88,154.90
5686,CA-2016-131072,2016-05-11,20160511,May,2016-05-11,KL-16645,OFF-BI-10002794,228,98.35
5696,CA-2017-126165,2017-05-05,20170505,May,2017-07-05,AH-10465,FUR-TA-10001676,152,71.09
5699,CA-2017-143441,2017-05-11,20170511,May,2017-05-11,EB-14170,OFF-LA-10002312,329,11.84
5700,CA-2018-148320,2018-03-11,20180311,Mar,2018-08-11,PG-18895,OFF-PA-10003022,152,35.88
5706,CA-2015-155593,2015-03-11,20150311,Mar,2015-08-11,RP-19390,OFF-SU-10002522,121,11.64
5714,US-2015-143707,2015-01-03,20150103,Jan,2015-05-03,HR-14770,TEC-PH-10003655,401,5.94
5716,CA-2016-124107,2016-09-10,20160910,Sep,2016-12-10,BM-11650,TEC-AC-10002049,18,619.95
5717,CA-2016-124107,2016-09-10,20160910,Sep,2016-12-10,BM-11650,TEC-PH-10003875,18,29.16
5718,CA-2016-124107,2016-09-10,20160910,Sep,2016-12-10,BM-11650,OFF-EN-10003286,18,57.96
5719,CA-2016-124107,2016-09-10,20160910,Sep,2016-12-10,BM-11650,OFF-AP-10003971,18,29.40
5727,CA-2016-110548,2016-04-05,20160405,Apr,2016-08-05,AH-10690,TEC-PH-10002922,338,946.34
5747,CA-2017-113733,2017-08-12,20170812,Aug,2017-12-12,LH-16900,TEC-PH-10002496,426,249.58
5748,CA-2017-113733,2017-08-12,20170812,Aug,2017-12-12,LH-16900,TEC-AC-10002473,426,68.11
5749,CA-2017-113733,2017-08-12,20170812,Aug,2017-12-12,LH-16900,TEC-AC-10004877,426,16.56
5754,CA-2017-118514,2017-03-02,20170302,Mar,2017-10-02,LC-17050,FUR-CH-10000015,46,866.40
5764,CA-2016-162047,2016-03-11,20160311,Mar,2016-05-11,FH-14365,FUR-CH-10004983,392,1448.82
5765,CA-2016-117772,2016-10-09,20161009,Oct,2016-12-09,MC-17575,OFF-ST-10003994,229,353.88
5768,CA-2018-126396,2018-08-09,20180809,Aug,2018-12-09,AR-10345,TEC-AC-10003116,335,85.20
5777,CA-2017-105277,2017-04-12,20170412,Apr,2017-08-12,LM-17065,OFF-BI-10000301,398,15.53
5778,CA-2017-112060,2017-04-12,20170412,Apr,2017-09-12,KT-16465,OFF-PA-10000994,152,104.85
5781,US-2016-159513,2016-02-04,20160204,Feb,2016-09-04,JD-15790,TEC-MA-10003329,194,71.98
5785,CA-2018-141117,2018-02-10,20180210,Feb,2018-08-10,JK-16090,FUR-BO-10001972,364,217.76
5786,CA-2018-141117,2018-02-10,20180210,Feb,2018-08-10,JK-16090,OFF-SU-10004664,364,39.07
5787,CA-2018-141117,2018-02-10,20180210,Feb,2018-08-10,JK-16090,OFF-BI-10003676,364,22.64
5788,CA-2018-141117,2018-02-10,20180210,Feb,2018-08-10,JK-16090,OFF-AR-10003727,364,95.14
5807,CA-2017-149783,2017-04-09,20170409,Apr,2017-07-09,DL-13315,OFF-PA-10002195,341,12.19
5808,CA-2017-149783,2017-04-09,20170409,Apr,2017-07-09,DL-13315,OFF-AP-10001205,341,87.17
5809,CA-2017-149783,2017-04-09,20170409,Apr,2017-07-09,DL-13315,OFF-AR-10002987,341,31.74
5810,CA-2017-125017,2017-06-02,20170602,Jun,2017-11-02,KB-16240,FUR-FU-10000723,348,132.22
5814,CA-2016-150196,2016-02-07,20160207,Feb,2016-03-07,SR-20740,OFF-PA-10003797,402,19.44
5825,CA-2015-115056,2015-02-05,20150205,Feb,2015-02-05,AR-10510,OFF-AP-10003971,378,26.14
5826,CA-2018-161067,2018-03-09,20180309,Mar,2018-06-09,KB-16405,OFF-PA-10000418,401,419.40
5827,CA-2018-161067,2018-03-09,20180309,Mar,2018-06-09,KB-16405,FUR-CH-10004626,401,90.80
5828,CA-2018-161067,2018-03-09,20180309,Mar,2018-06-09,KB-16405,FUR-CH-10004860,401,181.76
5829,CA-2018-161067,2018-03-09,20180309,Mar,2018-06-09,KB-16405,OFF-AR-10003251,401,5.56
5830,CA-2017-122063,2017-03-12,20170312,Mar,2017-07-12,MM-17920,FUR-TA-10004575,56,581.96
5831,CA-2017-122063,2017-03-12,20170312,Mar,2017-07-12,MM-17920,FUR-CH-10004754,56,29.98
5855,CA-2016-112214,2016-05-08,20160508,May,2016-11-08,AH-10690,OFF-ST-10001505,312,33.49
5856,CA-2016-112214,2016-05-08,20160508,May,2016-11-08,AH-10690,OFF-SU-10003567,312,23.04
5857,CA-2016-112214,2016-05-08,20160508,May,2016-11-08,AH-10690,OFF-BI-10002982,312,1.36
5858,CA-2016-112214,2016-05-08,20160508,May,2016-11-08,AH-10690,FUR-FU-10002364,312,14.76
5859,US-2018-153255,2018-03-09,20180309,Mar,2018-07-09,JK-15730,FUR-BO-10004218,162,239.67
5860,CA-2016-108119,2016-01-11,20160111,Jan,2016-08-11,MS-17530,FUR-TA-10002530,205,301.96
5862,CA-2017-101525,2017-01-05,20170105,Jan,2017-04-05,CM-12235,OFF-PA-10001497,207,109.92
5863,CA-2017-101525,2017-01-05,20170105,Jan,2017-04-05,CM-12235,OFF-PA-10003936,207,19.44
5864,CA-2017-101525,2017-01-05,20170105,Jan,2017-04-05,CM-12235,OFF-AR-10000716,207,11.16
5865,US-2015-117968,2015-05-08,20150508,May,2015-07-08,RS-19420,OFF-AP-10002765,124,79.47
5866,US-2015-117968,2015-05-08,20150508,May,2015-07-08,RS-19420,OFF-AR-10004165,124,4.56
5867,US-2015-117968,2015-05-08,20150508,May,2015-07-08,RS-19420,FUR-CH-10002335,124,1133.35
5868,CA-2017-158211,2017-04-01,20170401,Apr,2017-08-01,BP-11185,OFF-AR-10004078,358,4.67
5869,CA-2017-158211,2017-04-01,20170401,Apr,2017-08-01,BP-11185,OFF-BI-10002026,358,104.58
5870,CA-2017-152247,2017-07-11,20170711,Jul,2017-12-11,MA-17995,FUR-CH-10001215,216,1603.14
5874,CA-2018-133095,2018-04-06,20180406,Apr,2018-04-06,EH-14005,OFF-BI-10002353,208,108.08
5875,CA-2018-133095,2018-04-06,20180406,Apr,2018-04-06,EH-14005,OFF-BI-10004141,208,9.54
5876,CA-2016-130554,2016-07-04,20160704,Jul,2016-09-04,FM-14290,OFF-AR-10001954,357,11.74
5880,CA-2017-133319,2017-05-09,20170509,May,2017-11-09,MV-17485,OFF-PA-10001815,400,192.16
5888,CA-2018-151596,2018-08-10,20180810,Aug,2018-11-10,BP-11050,OFF-ST-10001837,354,42.76
5889,CA-2016-147879,2016-07-05,20160705,Jul,2016-12-05,CC-12220,OFF-PA-10001952,44,45.68
5896,CA-2015-168305,2015-01-11,20150111,Jan,2015-08-11,PL-18925,OFF-LA-10003498,194,44.40
5897,CA-2015-168305,2015-01-11,20150111,Jan,2015-08-11,PL-18925,OFF-PA-10004947,194,21.40
5898,CA-2017-167682,2017-03-04,20170304,Mar,2017-09-04,ZD-21925,FUR-FU-10003799,56,71.12
5899,CA-2017-167682,2017-03-04,20170304,Mar,2017-09-04,ZD-21925,TEC-PH-10000673,56,259.96
5903,US-2018-153948,2018-06-11,20180611,Jun,2018-06-11,FM-14290,OFF-PA-10000157,154,59.94
5904,US-2018-153948,2018-06-11,20180611,Jun,2018-06-11,FM-14290,OFF-PA-10002764,154,45.36
5905,US-2018-153948,2018-06-11,20180611,Jun,2018-06-11,FM-14290,OFF-PA-10000143,154,26.40
5906,US-2018-153948,2018-06-11,20180611,Jun,2018-06-11,FM-14290,OFF-LA-10000414,154,41.40
5907,US-2018-153948,2018-06-11,20180611,Jun,2018-06-11,FM-14290,TEC-AC-10003441,154,16.95
5908,US-2017-113985,2017-02-12,20170212,Feb,2017-07-12,KD-16495,OFF-BI-10002353,146,24.70
5909,US-2017-113985,2017-02-12,20170212,Feb,2017-07-12,KD-16495,OFF-AP-10001303,146,59.70
5910,US-2017-113985,2017-02-12,20170212,Feb,2017-07-12,KD-16495,FUR-FU-10003026,146,14.52
5911,US-2017-113985,2017-02-12,20170212,Feb,2017-07-12,KD-16495,OFF-BI-10000632,146,104.18
5926,CA-2018-150420,2018-03-06,20180306,Mar,2018-08-06,GD-14590,TEC-AC-10004975,235,1099.50
5927,US-2015-118997,2015-08-04,20150804,Aug,2015-12-04,RA-19885,FUR-TA-10001086,211,1215.92
5930,US-2018-169551,2018-07-07,20180707,Jul,2018-09-07,RL-19615,FUR-BO-10001519,359,87.21
5931,US-2018-169551,2018-07-07,20180707,Jul,2018-09-07,RL-19615,OFF-PA-10004100,359,15.55
5932,US-2018-169551,2018-07-07,20180707,Jul,2018-09-07,RL-19615,TEC-PH-10001363,359,683.99
5933,US-2018-169551,2018-07-07,20180707,Jul,2018-09-07,RL-19615,OFF-ST-10004835,359,13.39
5934,US-2018-169551,2018-07-07,20180707,Jul,2018-09-07,RL-19615,TEC-AC-10002018,359,16.78
5935,US-2018-169551,2018-07-07,20180707,Jul,2018-09-07,RL-19615,TEC-AC-10003033,359,527.92
5936,CA-2017-103107,2017-04-07,20170407,Apr,2017-04-07,RB-19465,FUR-FU-10000221,229,25.40
5937,CA-2017-103107,2017-04-07,20170407,Apr,2017-04-07,RB-19465,TEC-PH-10001198,229,177.48
5938,CA-2017-103107,2017-04-07,20170407,Apr,2017-04-07,RB-19465,TEC-PH-10002564,229,71.98
5949,CA-2018-161046,2018-05-03,20180503,May,2018-05-03,CB-12535,OFF-EN-10003862,438,42.68
5950,CA-2018-161046,2018-05-03,20180503,May,2018-05-03,CB-12535,TEC-AC-10004571,438,299.97
5951,CA-2018-161046,2018-05-03,20180503,May,2018-05-03,CB-12535,OFF-AP-10000891,438,262.24
5952,CA-2018-161046,2018-05-03,20180503,May,2018-05-03,CB-12535,OFF-BI-10002026,438,234.36
5973,CA-2018-115105,2018-06-02,20180602,Jun,2018-11-02,BD-11770,FUR-BO-10001811,402,240.78
5994,CA-2017-162187,2017-11-12,20171112,Nov,2017-11-12,NS-18640,OFF-ST-10001558,378,64.96
5995,CA-2017-162187,2017-11-12,20171112,Nov,2017-11-12,NS-18640,OFF-SU-10004782,378,13.52
5996,CA-2017-162187,2017-11-12,20171112,Nov,2017-11-12,NS-18640,FUR-CH-10003298,378,458.43
5997,CA-2017-162187,2017-11-12,20171112,Nov,2017-11-12,NS-18640,OFF-AP-10000576,378,387.14
5998,CA-2017-162187,2017-11-12,20171112,Nov,2017-11-12,NS-18640,FUR-TA-10003008,378,328.59
6005,CA-2018-107244,2018-07-09,20180709,Jul,2018-11-09,AG-10390,FUR-FU-10002597,182,19.76
6006,CA-2016-100657,2016-02-11,20160211,Feb,2016-07-11,SW-20245,FUR-CH-10003535,395,109.76
6008,CA-2018-129028,2018-01-04,20180104,Jan,2018-03-04,GB-14530,FUR-FU-10004006,351,127.95
6014,CA-2017-159016,2017-10-03,20171003,Oct,2017-11-03,KF-16285,OFF-PA-10004405,186,14.90
6015,CA-2017-159016,2017-10-03,20171003,Oct,2017-11-03,KF-16285,TEC-PH-10002885,186,4158.91
6016,CA-2015-102652,2015-06-04,20150604,Jun,2015-12-04,AY-10555,FUR-FU-10000747,194,91.96
6017,CA-2015-102652,2015-06-04,20150604,Jun,2015-12-04,AY-10555,FUR-FU-10001918,194,33.11
6018,CA-2015-102652,2015-06-04,20150604,Jun,2015-12-04,AY-10555,OFF-PA-10003309,194,19.44
6019,CA-2015-102652,2015-06-04,20150604,Jun,2015-12-04,AY-10555,OFF-PA-10001977,194,55.48
